dataset,seed,method,ridge_alpha,graph_min_weight,graph_weight_power,graph_self_weight,mae,rmse,node_rmse_mean,node_rmse_max
OccupancySensors,1,DynVAR-Lasso Weighted Ridge,1.0,0.6,2.0,1.0,0.016425553798916446,0.04599084585459667,0.03874352557791464,0.06893090107150444
OccupancySensors,1,STCG-v1 Weighted Ridge,1.0,0.6,2.0,1.0,0.016425553798916446,0.04599084585459667,0.03874352557791464,0.06893090107150444
OccupancySensors,1,DynVAR-Lasso Weighted Ridge,1.0,0.6,4.0,1.0,0.016424022490533718,0.04599037334626922,0.03874345213321989,0.0689307652375446
OccupancySensors,1,STCG-v1 Weighted Ridge,1.0,0.6,4.0,1.0,0.016424022490533718,0.04599037334626922,0.03874345213321989,0.0689307652375446
OccupancySensors,1,Dense Ridge,3.0,,,,0.016573972432057507,0.045936120241706416,0.03876018545691662,0.06898235745977647
OccupancySensors,1,DynVAR-Lasso Weighted Ridge,3.0,0.01,0.5,1.0,0.016566903695304527,0.04593371260583886,0.03876630658814402,0.06898377648553684
OccupancySensors,1,STCG-v1 Weighted Ridge,3.0,0.01,0.5,1.0,0.016566903695304527,0.04593371260583886,0.03876630658814402,0.06898377648553684
OccupancySensors,1,DynVAR-Lasso Weighted Ridge,3.0,0.01,1.0,1.0,0.016559570402728308,0.045931707281160236,0.03877402230387448,0.06898542112057512
OccupancySensors,1,STCG-v1 Weighted Ridge,3.0,0.01,1.0,1.0,0.016559570402728308,0.045931707281160236,0.03877402230387448,0.06898542112057512
OccupancySensors,1,DynVAR-Lasso Weighted Ridge,3.0,0.01,2.0,1.0,0.016550554766215503,0.045931294414302104,0.03879242880820451,0.06898826159667937
OccupancySensors,1,STCG-v1 Weighted Ridge,3.0,0.01,2.0,1.0,0.016550554766215503,0.045931294414302104,0.03879242880820451,0.06898826159667937
OccupancySensors,1,DynVAR-Lasso Weighted Ridge,3.0,0.01,4.0,1.0,0.016536003759554788,0.045933562289275164,0.03881569560213643,0.06898632415531498
OccupancySensors,1,STCG-v1 Weighted Ridge,3.0,0.01,4.0,1.0,0.016536003759554788,0.045933562289275164,0.03881569560213643,0.06898632415531498
OccupancySensors,1,DynVAR-Lasso Weighted Ridge,3.0,0.03,0.5,1.0,0.0165671554471383,0.045933787985283435,0.03876613558545474,0.06898373435037573
OccupancySensors,1,STCG-v1 Weighted Ridge,3.0,0.03,0.5,1.0,0.0165671554471383,0.045933787985283435,0.03876613558545474,0.06898373435037573
OccupancySensors,1,DynVAR-Lasso Weighted Ridge,3.0,0.03,1.0,1.0,0.016560432986746462,0.04593189830831101,0.03877350289288818,0.06898530163609932
OccupancySensors,1,STCG-v1 Weighted Ridge,3.0,0.03,1.0,1.0,0.016560432986746462,0.04593189830831101,0.03877350289288818,0.06898530163609932
OccupancySensors,1,DynVAR-Lasso Weighted Ridge,3.0,0.03,2.0,1.0,0.016553268684805757,0.04593148760542532,0.03879035194519838,0.06898804401155871
OccupancySensors,1,STCG-v1 Weighted Ridge,3.0,0.03,2.0,1.0,0.016553268684805757,0.04593148760542532,0.03879035194519838,0.06898804401155871
OccupancySensors,1,DynVAR-Lasso Weighted Ridge,3.0,0.03,4.0,1.0,0.016549678113453068,0.04593441791550029,0.03881115983763747,0.06898840670230329
OccupancySensors,1,STCG-v1 Weighted Ridge,3.0,0.03,4.0,1.0,0.016549678113453068,0.04593441791550029,0.03881115983763747,0.06898840670230329
OccupancySensors,1,DynVAR-Lasso Weighted Ridge,3.0,0.1,0.5,1.0,0.01656796481526255,0.04593403768001399,0.03876555670465633,0.06898359264238516
OccupancySensors,1,STCG-v1 Weighted Ridge,3.0,0.1,0.5,1.0,0.01656796481526255,0.04593403768001399,0.03876555670465633,0.06898359264238516
OccupancySensors,1,DynVAR-Lasso Weighted Ridge,3.0,0.1,1.0,1.0,0.01656291509249417,0.04593248658148822,0.03877180552084617,0.06898491074102404
OccupancySensors,1,STCG-v1 Weighted Ridge,3.0,0.1,1.0,1.0,0.01656291509249417,0.04593248658148822,0.03877180552084617,0.06898491074102404
OccupancySensors,1,DynVAR-Lasso Weighted Ridge,3.0,0.1,2.0,1.0,0.01655928380870991,0.04593203901123293,0.03878442061522754,0.06898710859911401
OccupancySensors,1,STCG-v1 Weighted Ridge,3.0,0.1,2.0,1.0,0.01655928380870991,0.04593203901123293,0.03878442061522754,0.06898710859911401
OccupancySensors,1,DynVAR-Lasso Weighted Ridge,3.0,0.1,4.0,1.0,0.016561045016585358,0.045933683454441786,0.03879757445582129,0.06898769178240945
OccupancySensors,1,STCG-v1 Weighted Ridge,3.0,0.1,4.0,1.0,0.016561045016585358,0.045933683454441786,0.03879757445582129,0.06898769178240945
OccupancySensors,1,DynVAR-Lasso Weighted Ridge,3.0,0.3,0.5,1.0,0.01656987155967359,0.045934652195326914,0.03876405956906256,0.0689832326585823
OccupancySensors,1,STCG-v1 Weighted Ridge,3.0,0.3,0.5,1.0,0.01656987155967359,0.045934652195326914,0.03876405956906256,0.0689832326585823
OccupancySensors,1,DynVAR-Lasso Weighted Ridge,3.0,0.3,1.0,1.0,0.016567396222876465,0.04593373554026364,0.03876788625127702,0.06898400732171406
OccupancySensors,1,STCG-v1 Weighted Ridge,3.0,0.3,1.0,1.0,0.016567396222876465,0.04593373554026364,0.03876788625127702,0.06898400732171406
OccupancySensors,1,DynVAR-Lasso Weighted Ridge,3.0,0.3,2.0,1.0,0.016566462704649607,0.0459332895972757,0.038773918967409324,0.06898497140799616
OccupancySensors,1,STCG-v1 Weighted Ridge,3.0,0.3,2.0,1.0,0.016566462704649607,0.0459332895972757,0.038773918967409324,0.06898497140799616
OccupancySensors,1,DynVAR-Lasso Weighted Ridge,3.0,0.3,4.0,1.0,0.016566172882037697,0.04593325435468591,0.03877841267759578,0.0689846720447805
OccupancySensors,1,STCG-v1 Weighted Ridge,3.0,0.3,4.0,1.0,0.016566172882037697,0.04593325435468591,0.03877841267759578,0.0689846720447805
OccupancySensors,1,DynVAR-Lasso Weighted Ridge,3.0,0.6,0.5,1.0,0.016571984520229302,0.04593537952232706,0.03876218010570424,0.06898279591012221
OccupancySensors,1,STCG-v1 Weighted Ridge,3.0,0.6,0.5,1.0,0.016571984520229302,0.04593537952232706,0.03876218010570424,0.06898279591012221
OccupancySensors,1,DynVAR-Lasso Weighted Ridge,3.0,0.6,1.0,1.0,0.016571075791508617,0.04593499024928721,0.03876378700945459,0.06898309102769223
OccupancySensors,1,STCG-v1 Weighted Ridge,3.0,0.6,1.0,1.0,0.016571075791508617,0.04593499024928721,0.03876378700945459,0.06898309102769223
OccupancySensors,1,DynVAR-Lasso Weighted Ridge,3.0,0.6,2.0,1.0,0.016570665050798485,0.04593472713225699,0.03876578907665722,0.0689833121016739
OccupancySensors,1,STCG-v1 Weighted Ridge,3.0,0.6,2.0,1.0,0.016570665050798485,0.04593472713225699,0.03876578907665722,0.0689833121016739
OccupancySensors,1,DynVAR-Lasso Weighted Ridge,3.0,0.6,4.0,1.0,0.016569959873095487,0.04593448867269736,0.03876685710230465,0.06898299953925902
OccupancySensors,1,STCG-v1 Weighted Ridge,3.0,0.6,4.0,1.0,0.016569959873095487,0.04593448867269736,0.03876685710230465,0.06898299953925902
OccupancySensors,1,Dense Ridge,10.0,,,,0.01725550003432753,0.04608088098556524,0.03921961430063363,0.06952095531132388
OccupancySensors,1,DynVAR-Lasso Weighted Ridge,10.0,0.01,0.5,1.0,0.01724385510300129,0.04607911946818518,0.039230103024062865,0.06952041103764828
OccupancySensors,1,STCG-v1 Weighted Ridge,10.0,0.01,0.5,1.0,0.01724385510300129,0.04607911946818518,0.039230103024062865,0.06952041103764828
OccupancySensors,1,DynVAR-Lasso Weighted Ridge,10.0,0.01,1.0,1.0,0.017231960827538306,0.04607779207871217,0.03923919875504175,0.06951889474202268
OccupancySensors,1,STCG-v1 Weighted Ridge,10.0,0.01,1.0,1.0,0.017231960827538306,0.04607779207871217,0.03923919875504175,0.06951889474202268
OccupancySensors,1,DynVAR-Lasso Weighted Ridge,10.0,0.01,2.0,1.0,0.017206395066492835,0.046073726153338414,0.03924690901047726,0.06951165429563941
OccupancySensors,1,STCG-v1 Weighted Ridge,10.0,0.01,2.0,1.0,0.017206395066492835,0.046073726153338414,0.03924690901047726,0.06951165429563941
OccupancySensors,1,DynVAR-Lasso Weighted Ridge,10.0,0.01,4.0,1.0,0.01711526537368632,0.04604798574771746,0.03921155389981555,0.06948522234708311
OccupancySensors,1,STCG-v1 Weighted Ridge,10.0,0.01,4.0,1.0,0.01711526537368632,0.04604798574771746,0.03921155389981555,0.06948522234708311
OccupancySensors,1,DynVAR-Lasso Weighted Ridge,10.0,0.03,0.5,1.0,0.017244260602672576,0.04607917567107878,0.03922984232505905,0.06952042867498792
OccupancySensors,1,STCG-v1 Weighted Ridge,10.0,0.03,0.5,1.0,0.017244260602672576,0.04607917567107878,0.03922984232505905,0.06952042867498792
OccupancySensors,1,DynVAR-Lasso Weighted Ridge,10.0,0.03,1.0,1.0,0.017233143590584286,0.04607793549253286,0.039238636426572014,0.0695190021416276
OccupancySensors,1,STCG-v1 Weighted Ridge,10.0,0.03,1.0,1.0,0.017233143590584286,0.04607793549253286,0.039238636426572014,0.0695190021416276
OccupancySensors,1,DynVAR-Lasso Weighted Ridge,10.0,0.03,2.0,1.0,0.01721170723291142,0.04607469844444956,0.03924673981609593,0.06951270462512553
OccupancySensors,1,STCG-v1 Weighted Ridge,10.0,0.03,2.0,1.0,0.01721170723291142,0.04607469844444956,0.03924673981609593,0.06951270462512553
OccupancySensors,1,DynVAR-Lasso Weighted Ridge,10.0,0.03,4.0,1.0,0.017151677508354893,0.04605718904300023,0.03922416250397835,0.06949253231861449
OccupancySensors,1,STCG-v1 Weighted Ridge,10.0,0.03,4.0,1.0,0.017151677508354893,0.04605718904300023,0.03922416250397835,0.06949253231861449
OccupancySensors,1,DynVAR-Lasso Weighted Ridge,10.0,0.1,0.5,1.0,0.017245590789078415,0.04607936179226631,0.03922894824516325,0.06952048613732763
OccupancySensors,1,STCG-v1 Weighted Ridge,10.0,0.1,0.5,1.0,0.017245590789078415,0.04607936179226631,0.03922894824516325,0.06952048613732763
OccupancySensors,1,DynVAR-Lasso Weighted Ridge,10.0,0.1,1.0,1.0,0.017236807427728904,0.0460783742762914,0.03923673260507608,0.06951931741378264
OccupancySensors,1,STCG-v1 Weighted Ridge,10.0,0.1,1.0,1.0,0.017236807427728904,0.0460783742762914,0.03923673260507608,0.06951931741378264
OccupancySensors,1,DynVAR-Lasso Weighted Ridge,10.0,0.1,2.0,1.0,0.017223282805814113,0.046076507461756955,0.039244506646623115,0.06951494718413744
OccupancySensors,1,STCG-v1 Weighted Ridge,10.0,0.1,2.0,1.0,0.017223282805814113,0.046076507461756955,0.039244506646623115,0.06951494718413744
OccupancySensors,1,DynVAR-Lasso Weighted Ridge,10.0,0.1,4.0,1.0,0.017193770866588045,0.04606794437998621,0.03923514751214402,0.0695024347221784
OccupancySensors,1,STCG-v1 Weighted Ridge,10.0,0.1,4.0,1.0,0.017193770866588045,0.04606794437998621,0.03923514751214402,0.0695024347221784
OccupancySensors,1,DynVAR-Lasso Weighted Ridge,10.0,0.3,0.5,1.0,0.017248763720799188,0.04607981791059841,0.039226544697756646,0.06952062257639646
OccupancySensors,1,STCG-v1 Weighted Ridge,10.0,0.3,0.5,1.0,0.017248763720799188,0.04607981791059841,0.039226544697756646,0.06952062257639646
OccupancySensors,1,DynVAR-Lasso Weighted Ridge,10.0,0.3,1.0,1.0,0.017244264388017794,0.04607927816873089,0.03923184326950312,0.06951991244478925
OccupancySensors,1,STCG-v1 Weighted Ridge,10.0,0.3,1.0,1.0,0.017244264388017794,0.04607927816873089,0.03923184326950312,0.06951991244478925
OccupancySensors,1,DynVAR-Lasso Weighted Ridge,10.0,0.3,2.0,1.0,0.01723937139552463,0.04607858706808844,0.03923704555941064,0.06951767222326999
OccupancySensors,1,STCG-v1 Weighted Ridge,10.0,0.3,2.0,1.0,0.01723937139552463,0.04607858706808844,0.03923704555941064,0.06951767222326999
OccupancySensors,1,DynVAR-Lasso Weighted Ridge,10.0,0.3,4.0,1.0,0.017229352372507556,0.04607549070123982,0.03923427955194793,0.0695118653788047
OccupancySensors,1,STCG-v1 Weighted Ridge,10.0,0.3,4.0,1.0,0.017229352372507556,0.04607549070123982,0.03923427955194793,0.0695118653788047
OccupancySensors,1,DynVAR-Lasso Weighted Ridge,10.0,0.6,0.5,1.0,0.017252283698744347,0.046080350357707515,0.03922331915966498,0.06952078147026648
OccupancySensors,1,STCG-v1 Weighted Ridge,10.0,0.6,0.5,1.0,0.017252283698744347,0.046080350357707515,0.03922331915966498,0.06952078147026648
OccupancySensors,1,DynVAR-Lasso Weighted Ridge,10.0,0.6,1.0,1.0,0.017250727090734205,0.04608013696614425,0.03922582398454369,0.06952045060897433
OccupancySensors,1,STCG-v1 Weighted Ridge,10.0,0.6,1.0,1.0,0.017250727090734205,0.04608013696614425,0.03922582398454369,0.06952045060897433
OccupancySensors,1,DynVAR-Lasso Weighted Ridge,10.0,0.6,2.0,1.0,0.017249415773082602,0.046079877872091855,0.03922802743614004,0.06951951250902537
OccupancySensors,1,STCG-v1 Weighted Ridge,10.0,0.6,2.0,1.0,0.017249415773082602,0.046079877872091855,0.03922802743614004,0.06951951250902537
OccupancySensors,1,DynVAR-Lasso Weighted Ridge,10.0,0.6,4.0,1.0,0.017246082443297315,0.046078794104788524,0.03922702083908469,0.06951745029109449
OccupancySensors,1,STCG-v1 Weighted Ridge,10.0,0.6,4.0,1.0,0.017246082443297315,0.046078794104788524,0.03922702083908469,0.06951745029109449
OccupancySensors,1,Dense Ridge,30.0,,,,0.01932698593299563,0.04735065325829816,0.04128536646232055,0.07160246940221049
OccupancySensors,1,DynVAR-Lasso Weighted Ridge,30.0,0.01,0.5,1.0,0.019147222712374574,0.047277881238100325,0.04113538326657968,0.07159220985395882
OccupancySensors,1,STCG-v1 Weighted Ridge,30.0,0.01,0.5,1.0,0.019147222712374574,0.047277881238100325,0.04113538326657968,0.07159220985395882
OccupancySensors,1,DynVAR-Lasso Weighted Ridge,30.0,0.01,1.0,1.0,0.01897592705959384,0.04720802382676031,0.040986804144063076,0.07158022743288496
OccupancySensors,1,STCG-v1 Weighted Ridge,30.0,0.01,1.0,1.0,0.01897592705959384,0.04720802382676031,0.040986804144063076,0.07158022743288496
OccupancySensors,1,DynVAR-Lasso Weighted Ridge,30.0,0.01,2.0,1.0,0.01866776147327901,0.04708466757308503,0.04071878142276369,0.07155174441164569
OccupancySensors,1,STCG-v1 Weighted Ridge,30.0,0.01,2.0,1.0,0.01866776147327901,0.04708466757308503,0.04071878142276369,0.07155174441164569
OccupancySensors,1,DynVAR-Lasso Weighted Ridge,30.0,0.01,4.0,1.0,0.018181573117429538,0.04690431589477557,0.04031788087158712,0.07150418834024602
OccupancySensors,1,STCG-v1 Weighted Ridge,30.0,0.01,4.0,1.0,0.018181573117429538,0.04690431589477557,0.04031788087158712,0.07150418834024602
OccupancySensors,1,DynVAR-Lasso Weighted Ridge,30.0,0.03,0.5,1.0,0.01915181923754011,0.04727972897310136,0.04113920681699535,0.07159247414988915
